ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp,ag_gspphot,ruwe,abs_mag
56.76592439375685,0.01733197,20.195680669360634,0.013467169,7.685071538856968,0.02011454,21.450319145217385,0.020926623,-46.97212386529604,0.016852995,13.785254,1.9372911,0.1796,1.0690483,8.213493097873352
55.77398249072309,0.07937214,21.030219725596368,0.058686476,7.661183575372759,0.10211455,19.368666734238875,0.11906767,-46.28315605087656,0.072046146,17.138874,3.188631,0.6901,0.98482674,11.560353398557913
58.21556121209022,0.039560042,22.525604769152533,0.025583573,7.4162821627048805,0.04182554,18.998406473715193,0.053825267,-46.56403228084043,0.034135826,15.772704,2.790759,0.6198,1.0604233,10.12363534837356
54.764638768320864,0.06378707,21.42208398595951,0.046718072,7.499861696290614,0.07101614,21.51012654458343,0.09193669,-45.626641493569586,0.060798787,16.800209,3.1410465,0.6881,0.9769868,11.175475318974236
55.87166965704079,0.021143205,22.73438824922199,0.014817826,7.556974713766846,0.020693505,21.901688240815574,0.027256873,-45.302615313158384,0.018957408,9.766249,0.77743435,--,1.0333185,4.15798854818609
56.45303174951979,0.01865014,23.147850803372048,0.01191799,7.404869641412335,0.018651934,19.02937718369986,0.024696719,-45.46310824022036,0.014802787,10.126517,--,--,0.9006892,4.4741043829030005
56.81416804545098,0.063839786,23.43481220068229,0.049132846,7.069719258509363,0.07068639,20.60752142794995,0.082975514,-46.19192929295871,0.06317905,16.54838,3.0180445,0.8035,1.0966136,10.795390738695794
56.558644727565465,0.39303288,23.36555532316514,0.27425212,7.023992682119677,0.41526976,19.78942021617143,0.5223351,-44.69911093411448,0.37091053,19.616781,3.6468697,--,0.9467604,13.849701486904635
55.73566057860892,0.1367496,22.854833974276563,0.10813707,7.423268314851199,0.14914918,19.86916964413539,0.19515191,-43.85270261842145,0.14677067,18.108326,3.4207592,0.7916,0.9572704,12.461301750543404
55.21373303656764,0.014883566,23.59821916838355,0.010567537,7.522153825366353,0.017643074,21.13498186162849,0.017057333,-45.75717959178242,0.012303779,12.452076,1.3631744,0.1838,1.1481409,6.833787009975202
56.27833987281683,0.08658928,23.614139359630546,0.059413858,7.2309171672488475,0.08655477,19.068891767681066,0.120184906,-44.98068962263365,0.07828888,16.988838,3.4484148,0.9744,1.0175426,11.284805128616902
56.4121662011986,0.14633724,23.815387024784926,0.11046279,7.437462707543171,0.16144858,18.931323025525273,0.18074,-44.77292492460526,0.14192243,18.06143,3.3416843,4.8149,0.9738739,12.4185539830672
56.55990544236619,0.2637295,23.850231321830254,0.18650265,6.945635064720561,0.2986588,19.95902569463454,0.3046253,-43.2989148209852,0.23114647,18.963694,--,--,0.96765167,13.172253423854231
56.681723015516134,0.02871401,23.994936841909595,0.021892995,7.2862829876032436,0.034790307,20.502140434050677,0.036663756,-45.335559973427976,0.027594736,15.067968,2.386301,0.5295,1.047322,9.380498541220536
56.42643027295516,0.2282604,24.06962465070194,0.17629324,7.456083562366619,0.26874843,18.6225088774893,0.33995688,-45.332163822789326,0.20400383,18.861753,3.2648067,--,1.0056384,13.224307296895983
56.59787068226333,0.0667213,24.030747315256395,0.060405456,7.373004713955718,0.08887297,19.227117530342714,0.0923055,-44.209033757952795,0.07801971,16.894072,3.0725603,0.6469,0.9753783,11.232294136833723
56.553722556107694,0.014954698,24.054171168916735,0.0125036705,7.3324984757352,0.01875288,22.067799911606258,0.021627981,-46.12808704052617,0.016697275,13.603668,1.811161,0.4642,1.0267986,7.929928119752374
56.08213439453839,0.34637153,23.895882769287574,0.26471776,7.842584691514767,0.38749155,20.578618998829306,0.441096,-45.06179749088999,0.32378185,18.296852,3.7332897,--,2.3931916,12.769148198368175
56.46397086946799,0.079630695,24.29548137554541,0.057357583,7.4136347632428805,0.084674254,18.663634706590376,0.10984064,-44.18651883515772,0.07028102,16.784777,2.992241,0.7848,1.1398214,11.134932619953162
56.19232413412733,0.15163845,24.383982373328962,0.11243798,7.304990403940584,0.18355542,19.564388234148808,0.21331099,-45.3960205422828,0.15816478,18.09578,3.1618252,0.6595,0.9145,12.413877667786014
60.048881432735236,0.43079263,23.385696604978513,0.27980095,7.9818226534229675,0.4735866,17.6368127888221,0.7055237,-45.4654796172064,0.35504144,19.738281,3.166626,--,1.0417526,14.248791620249644
55.33339566545284,0.04530644,22.631451536825736,0.028517444,7.011106189930256,0.047543548,18.66745548131216,0.05570676,-42.989950688570275,0.03510633,15.709704,2.6998224,0.619,1.0174055,9.938637123950528
55.85491728898192,0.066530555,22.895492287024965,0.048327602,7.5264024127197535,0.07351991,20.222442233716116,0.08841846,-46.15960948932732,0.062151253,16.934334,3.1049414,0.7434,0.97739536,11.317270975993086
56.95058643018479,0.01862631,23.21788377589549,0.011669157,7.411184638689342,0.020458069,20.053661610566117,0.02706992,-45.84753613421944,0.016234322,10.945833,0.9447975,0.1126,0.90876555,5.295271372203642
57.249110397410014,0.20535685,23.20188117544861,0.14425159,7.361198602433404,0.23891193,21.46599188555524,0.26437142,-43.402498960845236,0.18659942,17.961342,3.784193,--,1.5948972,12.296084532886372
57.29710087343788,0.1811079,23.555027674633045,0.12804554,6.026089354364362,0.2001655,17.706997239021526,0.24854589,-44.39203617127579,0.17223857,13.676093,1.8505754,1.5647,14.577752,7.576270936843706
56.730541115448666,0.109945565,23.380212988770477,0.08465184,7.294694239567216,0.119221516,18.858429537627444,0.1381728,-45.66888505121055,0.09883255,17.4539,3.1989937,0.6511,1.0561346,11.768934848344308
56.42870174000814,0.09010045,23.336589161292384,0.05891634,7.492486097833367,0.0977831,21.406088529779186,0.13026962,-45.052319844566526,0.076506026,17.363674,3.2474785,0.5836,0.9524142,11.736803892784412
56.593679900426444,0.08203813,23.485427897777026,0.05670421,7.150415256448715,0.08726354,19.859186488699244,0.10187264,-44.830015852542616,0.06970668,17.219704,3.3249388,1.1729,0.9135021,11.491359994054308
56.93613786706123,0.06492374,23.700704540102134,0.049483165,7.252925571892042,0.07700363,20.328177414703305,0.081023626,-45.216292132663604,0.060450424,16.648165,3.0387678,0.6021,0.9428905,10.950730853342124
57.02449569519243,0.09656971,23.883443039373205,0.06693495,7.392645465941637,0.10585207,20.181137542829056,0.12842105,-43.46642919787849,0.081522636,17.37894,3.1116486,0.6529,1.0650707,11.722939977000832
56.14966288663878,0.19328716,23.578175173592527,0.13497168,6.731841119516058,0.2100842,19.19231470727461,0.2552281,-43.68124042306106,0.17099638,18.633621,3.9137058,0.5018,1.0218021,12.77429050328123
56.373319246952896,0.014192896,23.760302335308378,0.010469701,7.399616619911859,0.015352413,19.065021323928246,0.01813691,-45.755836459670746,0.013500314,12.855757,1.5521526,0.4915,1.0100722,7.201802855480921
56.82547570016037,0.09109656,24.036436385994815,0.08662287,7.2721699909797355,0.070744686,21.437427455270193,0.13300417,-44.729548972091585,0.119677596,14.673646,--,--,1.0385517,8.98196608423222
56.519106151072684,0.09199151,24.165368569020757,0.06224479,7.497115632105594,0.10239434,18.937810788453277,0.11629534,-44.62061805868336,0.07551054,17.291239,3.2110767,0.6668,1.0340664,11.665709831082838
56.1334290890114,0.03554339,23.874849276465046,0.026848154,7.367449998542193,0.039420117,19.57888027760635,0.04786971,-45.42340532837509,0.036977574,14.320809,2.1890354,2.0202,1.1024199,8.657395349615529
56.04138926525986,0.032019757,24.26762455350562,0.024022762,7.302329783350095,0.037919894,21.472255504994394,0.040605698,-43.34423303830621,0.028928474,15.17523,2.5290985,0.6202,1.1070453,9.49253723823659
56.22548048214077,0.06670619,24.44616834794828,0.049969736,7.6876803281520365,0.07440104,19.84753721236225,0.08902547,-46.01917781646604,0.0664306,16.687817,2.9233704,0.5574,1.0488245,11.116793200117462
58.554286648334305,0.04137824,23.347269706275018,0.020109434,7.593239732644184,0.038974557,19.433131920141896,0.054338112,-46.78892199301689,0.026739402,15.459801,2.6172266,0.572,1.0476878,9.861936278093127
59.41233223813142,0.23280907,24.461969583256792,0.13678525,7.010236347705897,0.25346962,18.65356001281574,0.26612234,-44.74334984223909,0.17572632,18.75317,3.5483456,0.071,1.0625448,12.981833314940165
59.29646727523261,0.3837799,24.833619519028066,0.28092444,7.637413010017877,0.44232965,18.8510673854901,0.5323711,-44.85572742494021,0.3731706,--,--,--,1.0119357,--
57.33962532353392,0.040067866,23.6515782545828,0.029855922,7.376227208651057,0.045091506,18.204462282608745,0.05493896,-45.55520366974744,0.041579086,15.786174,2.780384,0.5628,1.0369788,10.125345249242747
57.7424400126132,0.06332747,23.92835794530036,0.036060482,7.21238536877687,0.064764075,18.43129956497794,0.08000431,-43.31389853777661,0.04928005,16.709013,3.0027494,--,1.0054784,10.999407603671807
57.489468160076925,0.2451199,23.84688194166913,0.1352415,7.6427806651503,0.24566285,21.530786822847254,0.28000283,-43.565036071731676,0.17623553,10.234675,0.90686226,0.2099,11.595963,4.6509323886514675
57.40055541252771,0.061626706,23.939616754347057,0.032254875,7.28785562194042,0.063518226,19.411524359447647,0.08237592,-44.5730025382453,0.04334372,16.154657,2.8705664,--,1.0865008,10.467656165593594
57.14081534926531,0.07456381,24.032849766880865,0.0452858,7.065936301955448,0.07758705,19.299176702015146,0.110836565,-44.18203911333444,0.05932207,16.814566,2.9588032,0.5469,0.9394521,11.060414248749327
57.42804497400579,0.05104838,24.318568409932812,0.039232846,7.469814986220502,0.060929585,20.446787681446676,0.06570722,-47.8397668094135,0.05457465,16.043076,3.0495577,0.7633,1.1767701,10.409624787830303
57.72778472773581,0.06324414,24.365326702461758,0.03888706,7.474582166375677,0.07193563,19.168660031261574,0.07375774,-47.10024451822018,0.05332464,16.679499,2.967493,--,0.9842361,11.047433274250803
57.86348961016656,0.025226098,24.518448754707425,0.014669184,7.251437641917489,0.027222686,19.74663141605784,0.032505643,-45.451294562195194,0.020635752,8.769578,0.534214,0.0316,0.93897635,3.0716985632799467
57.426245257389006,0.016731743,24.462799736001262,0.01028143,7.547732480662261,0.018327165,18.676157331737542,0.020423349,-46.77229142531257,0.012882485,11.899782,1.1820087,0.1324,1.1796322,6.288864674663481
57.38774921504782,0.033145078,24.533832683321616,0.019106742,7.418666857726491,0.035878733,20.208257770798163,0.044577777,-46.08040738976238,0.025125641,15.359683,2.5900593,0.5209,1.0772529,9.711312382369693
56.90992716923971,0.08886912,24.599773115942277,0.06663983,7.089912221780614,0.09857245,19.552870790207542,0.11873307,-43.379289492686475,0.08866117,17.592712,3.2622795,0.7136,0.9624747,11.845916694033203
56.908632149092455,0.033067454,24.81955061391246,0.02389176,7.321610715925585,0.03866026,18.77571686440077,0.040424813,-44.18426716411387,0.029524622,15.393848,2.5778227,0.636,1.0841954,9.716881589568047
58.18906123797251,0.014950788,25.279659903374622,0.010240634,7.224048040147685,0.017462691,19.494968153501564,0.01934242,-45.0654688095901,0.014464087,13.247913,1.6401625,0.3271,0.99487203,7.541816487531088
57.2976457525844,0.069768906,24.240006059135766,0.04337779,7.18561969642408,0.074049294,19.355334746538567,0.087651394,-45.80423043004015,0.05440301,16.850975,3.0043945,0.6381,1.0136846,11.133296177421878
58.18540466189003,0.07740336,24.349683324365028,0.052237872,7.340703499896584,0.08461292,18.2859172670935,0.10573325,-44.60077798837206,0.06949783,17.161787,3.155282,0.779,0.95261717,11.490475446750313
58.22291567603581,0.018957643,24.71553110367964,0.012426914,7.35145204021169,0.019859549,18.175993661279783,0.026811171,-45.040845638425715,0.017145196,9.341612,0.63813114,0.0243,1.0172889,3.6734775037048095
56.986050095884856,0.115829185,24.258670981441913,0.0717442,7.4346115300961575,0.12178454,20.50994817693033,0.16383578,-44.71688224010662,0.0925519,17.494467,3.2398014,0.6852,1.0295058,11.8507581860922
57.535995314673684,0.09700154,24.671456925853356,0.06238645,7.308001091922433,0.1052049,19.46188347990571,0.13262573,-46.864166573104114,0.08303857,17.477245,3.1725063,0.6237,0.92295635,11.796238348662865
56.868516896867085,0.057971586,24.675696492327,0.04528803,7.372727624081626,0.067076884,19.22354218151959,0.0721297,-47.19616446940896,0.056612805,16.739185,2.9624004,0.7014,1.0551442,11.077326282000195
56.527189243760176,0.01425678,24.56722164752902,0.009148971,7.359134122682988,0.014687185,19.74939422977356,0.020438882,-46.62428769429713,0.012173225,12.414279,1.3388824,0.1924,0.9501909,6.748412574872313
58.17593010462482,0.13088098,25.17824275473932,0.08459369,7.4889550001615754,0.14921814,18.539162983119052,0.15204018,-45.57185680235519,0.115393,17.874992,3.3453732,0.7293,1.0505677,12.247098475574145
55.10681451622317,0.07934809,24.09987966023466,0.051881548,7.743583699122783,0.08009221,21.32276568267739,0.10642422,-47.15749935643863,0.0686537,16.861164,3.0651522,0.5942,1.0323466,11.30587407766906
55.193032686945266,0.065517016,24.15698842702024,0.045559578,7.313755069457189,0.06649628,21.151802316635575,0.09194762,-45.716889789305,0.066816084,16.584269,2.970541,0.6428,1.0239469,10.904970630675367
54.79117662156335,0.24679987,23.981116109827134,0.1823014,7.639966640057734,0.29431894,20.35983908088497,0.3054016,-43.877610170119,0.22867088,18.634268,3.2543392,0.2498,1.0015851,13.049725118163773
54.89785384273371,0.030513376,24.11823606927856,0.020356009,7.219133800544574,0.032881778,22.680888422115117,0.041153066,-45.691998003385834,0.026600286,14.685989,2.3127556,0.6207,1.2576001,8.978414835728627
55.6096175581733,0.051288657,24.23535016563705,0.037535325,7.57228714125954,0.055348236,19.868715221579592,0.05988802,-46.09518805063374,0.045445357,16.258966,2.8948317,0.598,0.98980755,10.655101816214273
55.556263419518594,0.11726449,24.31367196396033,0.08927197,7.2306568674940594,0.12936121,18.714216042268447,0.15375024,-45.28656130692565,0.11986016,17.849161,3.4577827,0.851,1.0448145,12.145049910456665
55.98213353783259,0.016928323,24.426204297170187,0.011661352,7.600980175545772,0.019378394,21.385866915384423,0.021792267,-47.7359223755479,0.0134506505,13.767338,1.9089832,0.3656,1.0858728,8.171685798228065
55.835796179377716,0.09265249,24.442916087967557,0.06453647,7.584572766317957,0.10867055,21.33759087827145,0.11073546,-45.45382690982051,0.07809203,17.32333,3.2672653,0.6585,1.0291365,11.722985537072866
55.925695991956204,0.22438115,24.573012216172835,0.14646962,8.240490332785942,0.24904367,22.664902306540775,0.29335773,-46.476948125092726,0.17839757,14.651505,2.3972168,--,10.146496,9.231270741435956
55.61946862852414,0.039951116,25.016595598106125,0.026468685,7.45337654581492,0.047156304,20.52420211977235,0.06733053,-46.80795882578826,0.033280198,15.265487,2.5299559,0.5056,1.1158209,9.627252029291588
54.36004148465337,0.052869864,24.566847608055824,0.039183397,7.6843995450564755,0.057075754,21.86722337948649,0.07139313,-47.38561218246143,0.05494059,16.482616,2.9600992,0.6518,1.0397055,10.910666112654967
52.200360079276585,0.15278226,25.575663545208368,0.11837328,6.8855361898610425,0.170421,19.419147847646983,0.20464955,-43.028223553415444,0.15106282,16.186283,2.945982,--,2.7583978,10.375971937827373
52.816577633142344,0.027884766,25.25525753177216,0.020508239,7.616690674351754,0.032686464,22.624652175144604,0.036882088,-46.75732473933805,0.02484746,8.088434,0.32064533,0.0509,0.91500473,2.4972658122478766
56.350629556134706,0.014965868,24.88577921413498,0.010209116,7.384165584979173,0.0156025095,20.543402898057757,0.02033306,-45.56968459352292,0.012904941,9.570481,0.6845684,0.0176,1.0151197,3.9119884348070677
55.212854271741854,0.14450581,20.687988090540305,0.11493827,7.484052999092938,0.16025919,19.555896903791403,0.21780516,-45.21385900388517,0.15597218,18.076988,3.5184326,0.8512,1.0394826,12.447672491914906
57.343901720159984,0.06399981,21.632098141735444,0.041223418,7.557019272421872,0.0676869,20.408068946671825,0.084389806,-46.356015875885454,0.05279446,16.790188,3.1922588,0.7188,0.98182935,11.181940484625162
57.15994091919682,0.5355014,22.564254601327335,0.35631886,7.391322129924882,0.6226825,21.800771220962503,0.75449336,-46.31758698046053,0.47123322,19.837729,3.0806236,--,1.1302756,14.181339151320678
56.97574688018189,0.071548164,22.656941491685657,0.051525507,7.334420448765222,0.08047028,21.156998323062908,0.09934401,-46.783284011777134,0.06635867,16.8719,3.040782,0.6791,1.0449551,11.198729570740216
54.53675116931428,0.01906608,21.246791939181502,0.014112307,7.482267098947411,0.020190788,20.79120499453062,0.025804183,-45.26781993567641,0.018281292,14.158587,2.0704517,0.2929,1.1006235,8.528753492788661
53.7290192463056,0.03151643,22.07944691146216,0.025318364,7.139342266293386,0.03577922,19.489448525166097,0.042205904,-43.010217187360155,0.03187781,15.064295,2.444869,0.4605,1.1119909,9.33258582963263
57.800396950236845,0.018613072,23.93243025022529,0.011705275,7.523942582220989,0.019901518,19.626753173263534,0.02450403,-46.632699110412986,0.01573791,14.081378,2.0330086,0.4991,1.0512938,8.463605346299603
57.56367778980366,0.050930254,24.22654240156528,0.03150027,7.416513000247243,0.055680756,19.30252252790308,0.05836341,-44.28117503899102,0.042320553,16.20243,2.8745089,0.5254,0.97568065,10.553429536733955
57.35836849831732,0.030174388,24.24749646235856,0.018218337,7.454869915597753,0.03234104,21.248523208475092,0.04150034,-46.07484917184325,0.024979444,7.9557376,0.23378706,0.0789,1.0117768,2.3179379387684076
57.40235505704586,0.02065003,24.295859565672455,0.013905753,7.462035109288245,0.022498393,18.182616410101808,0.026032448,-45.94347227111504,0.018445078,11.475932,1.0647631,0.2251,1.1675231,5.84021856172283
57.54494597991424,0.07939868,24.47802874104996,0.05865244,7.400733451814482,0.10213797,18.486871543537866,0.09908556,-45.289806255718666,0.085701756,16.925774,3.1714048,0.6299,1.0290276,11.272147434321866
58.4207475084373,0.03043355,24.41920320712948,0.020560665,7.247984898455807,0.032701615,17.974962243229875,0.04153214,-43.57887427774815,0.027586179,15.093363,2.4002428,0.5031,1.079778,9.39444920720312
56.89387479189458,0.06868367,24.039553949276844,0.04635695,7.493789781759396,0.07348523,19.01304665662284,0.09467606,-44.97089053166092,0.059380207,16.773333,2.906951,0.4945,1.0432895,11.146840125614613
56.88340577218757,0.101723365,24.173392342814555,0.065069646,7.490687523590323,0.107790254,20.5733425299048,0.15835992,-45.742144344088786,0.08988094,16.851921,3.0139809,0.5629,0.8414757,11.224529485125938
57.07214182983378,0.01753363,24.504220723934463,0.013803975,7.443940703770764,0.01958719,19.948050725702974,0.022291059,-46.219669158617926,0.018083746,13.717735,1.8534374,0.385,1.2109858,8.076749815583135
56.99745157519385,0.10951061,24.593481650943612,0.09793428,7.360473013880846,0.13720988,19.789732135352605,0.14472686,-45.6850455441756,0.1400369,17.77927,3.3148994,0.5941,1.0213176,12.113798795924419
56.53250842192713,0.1054932,24.866692057387805,0.08037381,6.985169861758208,0.1235162,20.400114505231365,0.13998702,-45.428114276058864,0.1042764,11.950156,1.3159351,--,7.545461,6.171041069492231
57.663843479333416,0.13212833,25.393551753796313,0.09074069,6.389250304766965,0.1453061,18.771487235556904,0.16130723,-45.53791054324141,0.12294724,12.017368,1.4667168,0.5097,10.812572,6.044617828409642
59.047505686135324,0.2498878,25.06000496188113,0.15910597,7.831370234260628,0.26887253,18.883900854841393,0.33489943,-45.39391957628321,0.19948603,19.057611,3.2984924,--,0.99468076,13.526800245804498
57.82865372341469,0.07967236,26.052277430237986,0.05092947,7.296979520892909,0.08378659,19.818775015827722,0.1196282,-47.04745241682429,0.071524,15.088524,2.4949684,0.6114,1.982128,9.404239501740769
53.13743027013416,0.07883264,22.30325801554452,0.0575455,7.206185200664611,0.08295757,20.763835505842955,0.13640994,-43.596542979457524,0.08143884,17.068302,3.138382,0.6326,0.9001049,11.356829251545593
53.29380621603701,0.026882702,22.52181648664417,0.01948509,5.323246606361432,0.033644035,20.365614466390795,0.036294848,-48.03032701682377,0.022598373,14.60791,2.2483234,0.5397,1.277404,8.238793085743461
53.58075523166277,0.16603479,22.811599643349542,0.12277352,7.2252593550689355,0.18083002,20.54961580718694,0.21044376,-44.178935353406025,0.15752192,18.379122,3.5191135,1.1837,0.9782551,12.673388985257251
54.64259896949574,0.078045286,23.71853047856418,0.06445604,7.484155963925398,0.087118775,21.01251130526328,0.110573165,-46.68696199242911,0.087427184,17.183352,3.2662935,0.6946,0.9777166,11.554065663112564
55.3454099178269,0.061139453,23.929907412099855,0.039987665,7.4679281450793535,0.06323023,20.87002088439918,0.079402454,-43.94528385521718,0.05231791,16.227856,2.9083538,0.6492,1.125092,10.593856335382739
55.4117869503773,0.09427693,24.385746127461942,0.071770675,7.2460414350558295,0.10501178,20.66941639207741,0.11814708,-44.699524208194816,0.08972404,17.633608,3.2447472,0.7103,0.9705496,11.934111930043777
56.10672868467131,0.04011961,24.681159703039956,0.026129117,7.775523482076141,0.040982436,20.977456146011534,0.06423393,-46.97992302418597,0.038628113,15.432,2.7470636,0.5666,1.0681502,9.885648346604865
53.50763487451828,0.0195305,24.88070575164937,0.013006069,7.156091026598196,0.021502381,21.298905914146786,0.024460707,-44.65588757463758,0.016093811,10.720195,0.8997803,0.1579,1.2662133,4.993574097710717
53.251652541764635,0.017719692,25.995840734677515,0.0132947005,7.449186455944259,0.021911759,21.270234124855293,0.019698905,-45.856661648375805,0.014685864,12.616145,1.4381809,0.2442,1.1084311,6.976689358796289
47.56051986358585,0.09691002,18.410353646748703,0.08991779,6.26183136098225,0.11018579,22.198919978437697,0.12715569,-43.028619790231964,0.10445486,17.508371,3.001215,--,1.0611446,11.491878189850093
56.93624264298835,0.065296665,22.397962763767943,0.04819008,7.551832932850046,0.07385354,21.0570556765474,0.087171614,-46.67305383314692,0.062851965,16.656425,3.1400652,0.7005,1.0140587,11.046687344161
57.65595238915255,0.059484437,22.468747646826063,0.03262461,7.127754129770755,0.060763273,19.89987187064179,0.07966034,-44.34454216975364,0.04378473,16.323393,2.9244423,0.6775,1.0237665,10.588156420039702
57.7244693872803,0.014738594,22.547865345919984,0.007888133,7.265606256190289,0.014892689,17.873394979928694,0.020576183,-45.12251929683014,0.01115941,12.36464,1.3313408,0.2194,1.0412614,6.670999528474308
58.023304456290134,0.030045925,22.5818520695269,0.016934967,7.516364021774598,0.029886523,18.648030432198013,0.037116196,-45.63048241385099,0.021863384,15.099433,2.5074873,0.509,1.0850873,9.479471970581558
57.60500935965606,0.10943481,22.675354364650342,0.06433363,6.984690129678826,0.11501942,17.90612818737192,0.15184048,-43.82475875731628,0.0852402,17.399178,3.2050438,0.5324,1.002433,11.619913269980302
55.749067726136026,0.015915366,22.424067531711877,0.010411876,7.451832197267993,0.016621763,21.407386970466742,0.021107519,-44.390267261350516,0.012865195,13.361495,1.70574,0.4816,1.0982671,7.722810351769262
55.355615544447744,0.032678068,22.548726260993725,0.022423923,7.301884780583152,0.035308156,21.130083979586356,0.044404972,-44.50126629460796,0.029709408,15.303823,2.554926,0.5889,1.0215476,9.62099834985978
55.18006539676142,0.078635365,22.83147815980321,0.051060166,7.382203157174722,0.07987329,20.699290987858724,0.09736094,-44.363767855385284,0.06424828,16.899952,3.113697,0.6235,0.951585,11.240881898544973
56.301887263098536,0.04794089,22.69730741222624,0.042886797,7.290828186403347,0.05517477,19.383744770885322,0.06313525,-46.04101016663466,0.053323645,16.174246,2.8594418,0.6671,1.0635617,10.488130153825109
56.703355129215566,0.038074847,23.06855140288392,0.02689947,7.2387256119114145,0.042743936,20.84081773712675,0.054025363,-45.29591983791391,0.034456056,15.04029,2.477891,0.4897,1.2245486,9.33860045262756
57.38409775234471,0.08842286,23.271498869578785,0.06227261,7.354278323471858,0.09994091,20.4549652303075,0.113565266,-44.87002052000801,0.083096094,17.513542,3.1948757,0.708,0.9231417,11.846242484124396
57.0868319876062,0.0885252,23.421039463726608,0.055064544,7.690936370750085,0.09853769,19.695020996577448,0.11235742,-47.112981495474266,0.07671501,5.428299,-0.067106724,--,1.0705914,-0.14180495814907523
56.78069149429426,0.014632826,23.226156744121546,0.010184579,7.309612988988913,0.015793763,19.295192861656584,0.018829763,-45.43850995081102,0.013172669,13.143335,1.596879,0.4043,1.0686795,7.4628072605782485
56.9084671444444,0.014703658,23.46784903102607,0.0113037145,7.272149432844637,0.016218245,21.22160226198077,0.018200055,-44.86687402523243,0.014294092,13.113663,1.5855236,--,1.1117022,7.421976692078472
55.43225882288366,0.22287072,23.133142733965936,0.18232143,7.239971457247265,0.24486683,19.898278019009368,0.29880765,-44.533459586345,0.24325433,18.75124,3.6409397,1.4048,1.030911,13.049924046834324
55.90259101572706,0.018631699,23.453753860057788,0.011961558,7.234753689152002,0.019799236,20.104480832584933,0.026372368,-44.02245494436507,0.015942927,13.831366,1.8890305,0.2271,1.1825956,8.128484334984568
53.2743726860314,0.016593022,22.13404726062533,0.01403932,7.557450189996425,0.018598074,22.18273866580518,0.024587825,-45.97537760237573,0.01913434,11.206782,0.9996071,0.1367,1.04441,5.598658808455811
58.870949393255714,0.014308096,23.772242308625067,0.0086988425,7.250917408676775,0.015259131,17.75908308968357,0.018393671,-44.95246810382396,0.0114627825,13.494305,1.735012,0.3207,1.1209916,7.796269448678695
57.974663294577155,0.06041406,24.047512226294764,0.037874904,6.85068366756881,0.06672046,19.41812457955218,0.07092609,-44.35715675774506,0.049891144,15.649214,2.9833326,--,1.6376337,9.827883362397143
57.02772402473882,0.057082742,24.001720385327307,0.03903934,7.189384900282409,0.05957135,19.080368487026863,0.07990885,-44.48204907370185,0.051117804,16.501642,2.957158,0.5686,1.0318178,10.78510090312036
57.1091158768964,0.017609196,24.048182417276898,0.010709688,7.419126279193348,0.017497888,19.673447078688287,0.023574661,-46.25819665857012,0.013016202,9.903484,0.7340889,0.0018,0.8739928,4.255248160319972
57.92638266259304,0.06286317,24.361311807427377,0.03668288,7.336717461362355,0.06703637,19.79467123420374,0.07647202,-44.488169793929515,0.04783228,16.63125,2.9188995,0.6537,0.99140495,10.958759354563428
58.18023060080065,0.06990716,24.466110780522413,0.044344258,7.329962061772594,0.07383415,18.086389860928335,0.098427474,-44.6909379196907,0.058897495,16.8203,3.043069,0.6159,1.0686117,11.145807782743754
57.85786918508059,0.044861365,24.793952579097773,0.02943034,7.613926319617798,0.047941104,19.724971734678192,0.06178093,-46.49564297101219,0.04237827,14.976172,2.7174969,0.6386,1.6525404,9.384215796240511
57.2390534091659,0.038653616,24.328640616351645,0.023802714,7.401792152784153,0.039734587,19.008718152075197,0.051664624,-45.445622804738115,0.031049615,14.699243,2.5804596,0.5913,1.6424628,9.045927020128998
56.76502117317897,0.019240132,24.159487376870935,0.015185151,7.276889102352219,0.021857217,19.333333440782077,0.027407184,-44.72484181110621,0.020201921,13.826407,1.8952541,0.1127,1.031376,8.136136214815275
56.883975666463144,0.0921833,24.40493750874421,0.065953895,7.580216981202935,0.10743892,19.454855978660017,0.13374068,-46.58009288982839,0.08719092,17.043259,3.0123444,0.6964,1.060084,11.441666853721316
57.29898892437124,0.02507355,24.636381429891678,0.015082819,7.122279602702367,0.028204342,20.68263911903849,0.028832106,-44.73938013188233,0.018386312,10.304679,0.8060932,0.082,1.4188898,4.567774011816105
57.34143853206736,0.06651243,24.911869279534624,0.04467897,7.397308082411872,0.07127445,20.535736201611773,0.09690056,-45.84534167733388,0.060385752,16.700275,2.973466,0.7127,1.0642352,11.045643953820157
56.728728157065994,0.19768046,24.466451174674035,0.12614727,7.100903113019547,0.19684431,20.77915960875575,0.27226695,-45.94510626335568,0.17692429,18.483587,2.9428616,1.2033,0.86404675,12.740155200200329
56.51218035590119,0.035923786,24.527697326214305,0.02286966,7.423127367767808,0.035905674,19.582296508324045,0.04518582,-44.877584847283686,0.028640086,6.4252644,-0.01687336,0.111,0.78916544,0.7781989202386512
56.60060394169888,0.15539356,24.503410953744226,0.09546606,7.517992731860465,0.15060592,21.752897216758257,0.21846423,-44.9391300037184,0.12809238,18.101824,3.0770836,0.5278,1.0424516,12.482333314347049
